編號,車位類別,車位價格,車位面積平方公尺
RPRNMLOLJIKFFBH97CA,坡道平面,1150000,38.34
RPVQMLRKJIKFFBH88CA,坡道平面,0,36.59
RPQPMLRKJIKFFBH28CA,坡道平面,0,33.14
RPTPMLRJKIKFFAH48CA,坡道平面,1400000,31.24
RPUQMLNJKIKFFAH28CA,坡道平面,1900000,35.06
RPUQMLNJKIKFFAH28CA,坡道平面,1900000,35.06
RPOQMLLJKIKFFAH47CA,坡道平面,1400000,31.46
RPVRMLPLJIKFFAH78CA,坡道平面,0,
RPTOMLPLJIKFFAH28CA,坡道平面,1200000,35.45
RPQOMLPLJIKFFAH97CA,坡道平面,1400000,35.45
RPROMLPLJIKFFAH08CA,坡道平面,1500000,37.48
RPROMLPLJIKFFAH08CA,坡道平面,1500000,37.48
RPQNMLSKJIKFFAH08CA,坡道機械,0,
RPRNMLNLJIKFFAH77CA,坡道機械,0,
RPWPMLNKJIKFFAH38CA,坡道平面,0,
RPTNMLMKJIKFFAH77CA,坡道平面,0,
RPWOMLNKJIKFFAH28CA,坡道平面,0,
RPXOMLNKJIKFFAH38CA,坡道平面,0,
RPPOMLMKJIKFFAH47CA,坡道平面,0,31.86
RPSOMLSKJIKFFEH88DA,坡道平面,0,
RPXNMLTKJIKFFEH76DA,坡道平面,0,32.97
RPUNMLQKJIKFFFH88DA,坡道平面,0,
RPTPMLNKJIKFFAH18DA,坡道平面,0,
RPPOMLSKJIKFFGH68CA,坡道平面,0,
RPWNMLOLJIKFFGH98CA,坡道平面,0,
RPTQMLNKJIKFFAH28DA,坡道平面,0,
RPPTMLKMJIKFFEH38CA,坡道平面,1600000,45.98
RPPTMLKMJIKFFEH38CA,坡道平面,1600000,45.98
RPQTMLKMJIKFFEH48CA,坡道平面,1500000,45.98
RPQTMLKMJIKFFEH48CA,坡道平面,1450000,41.05
RPWNMLLLJIKFFFH58CA,坡道平面,1100000,20.37
RPWNMLLLJIKFFFH58CA,坡道平面,1100000,20.37
RPXNMLLLJIKFFFH68CA,坡道平面,1150000,22.51
RPOOMLLLJIKFFFH87CA,坡道平面,1150000,22.51
RPUNMLQKJIKFFEH68CA,坡道平面,0,
RPVPMLNLJIKFFDH68CA,坡道平面,1200000,24.84
RPRPMLMJKIKFFDH08CA,坡道平面,420000,23.54
RPRPMLMJKIKFFDH08CA,坡道平面,420000,23.54
RPRPMLMJKIKFFDH08CA,坡道平面,420000,23.54
RPSPMLMJKIKFFDH18CA,坡道平面,420000,23.54
RPSNMLQKJIKFFDH38CA,坡道平面,0,
RPPNMLSKJIKFFBH28EA,坡道平面,0,
RPPNMLLKKIKFFEH97EA,坡道平面,0,
RPRNMLLKKIKFFEH18EA,坡道平面,0,
RPRNMLRKJIKFFGH88EA,坡道平面,0,
RPQOMLQKJIKFFDH28CA,坡道平面,0,
RPQQMLTJKIKFFDH78CA,坡道平面,1000000,34.25
RPRQMLTJKIKFFDH88CA,坡道平面,1000000,34.25
RPSQMLTJKIKFFDH98CA,坡道平面,1100000,34.25
RPPPMLSJKIKFFDH48CA,坡道平面,1100000,34.25
RPTNMLOLJIKFFDH38CA,其他,0,
RPRNMLKLJIKFFDH77CA,坡道平面,0,
RPQNMLRKJIKFFEH38CA,坡道平面,0,19.87
RPUOMLQLJIKFFEH88CA,坡道平面,0,
RPUOMLQLJIKFFEH88CA,坡道平面,0,
RPWNMLLJKIKFFEH38CA,坡道平面,0,
RPPNMLQJKIKFFEH18CA,坡道平面,0,23.33
RPPNMLQJKIKFFEH18CA,坡道平面,0,23.33
RPPOMLKLJIKFFFH87CA,坡道機械,0,
RPPOMLKLJIKFFFH87CA,坡道機械,0,
RPQPMLNLJIKFFFH38CA,坡道平面,1250000,22.14
RPRPMLNLJIKFFFH48CA,坡道平面,1150000,20.14
RPUNMLRLJIKFFFH98CA,坡道平面,0,
RPPNMLPKJIKFFAH77DA,坡道平面,0,
RPSNMLSJKIKFFGH88CA,坡道平面,1150000,45.15
RPTNMLSJKIKFFGH98CA,坡道平面,1150000,45.15
RPUNMLSJKIKFFGH09CA,坡道平面,1250000,45.15
RPTNMLPLJIKFFGH78CA,坡道平面,1300000,31.22
RPTNMLPLJIKFFGH78CA,坡道平面,1300000,31.22
RPTOMLKLJIKFFGH38CA,坡道平面,1300000,33.55
RPROMLOLJIKFFAH08DA,坡道平面,0,
RPROMLOLJIKFFAH08DA,坡道平面,0,
RPVPMLLJKIKFFBH28DA,坡道平面,0,
RPUOMLSKJIKFFAH68DA,坡道機械,0,
RPOOMLOLJIKFFEH18DA,坡道平面,0,
RPQOMLOLJIKFFEH38DA,坡道平面,0,
RPQQMLQKJIKFFAH18CA,坡道平面,0,
RPVPMLRKJIKFFAH68CA,其他,0,
RPPNMLRKJIKFFAH87CA,坡道平面,0,
RPQOMLSKJIKFFAH18CA,其他,0,
RPWNMLTKJIKFFAH78CA,坡道平面,1700000,33.85
RPPNMLRLJIKFFAH97CA,坡道平面,0,42.42
RPPNMLRLJIKFFAH97CA,坡道平面,0,38.50
RPTRMLLJKIKFFAH08CA,其他,0,
RPPOMLMJKIKFFAH47CA,坡道平面,1500000,28.95
RPQNMLOJKIKFFAH67CA,坡道平面,0,42.57
RPQNMLOJKIKFFAH67CA,坡道平面,0,42.57
RPQNMLOJKIKFFAH67CA,坡道平面,0,42.57
RPRPMLTJKIKFFAH48CA,坡道平面,0,
RPSPMLTJKIKFFAH58CA,坡道平面,0,
RPPOMLNKJIKFFBH67CA,坡道平面,1300000,31.11
RPQOMLNKJIKFFBH77CA,坡道平面,1200000,31.11
RPQOMLNKJIKFFBH77CA,坡道平面,1200000,31.11
RPSOMLNKJIKFFBH97CA,坡道平面,1000000,28.00
RPWNMLNKJIKFFBH28CA,坡道平面,1200000,31.11
RPWNMLNKJIKFFBH28CA,坡道平面,1100000,28.00
RPTNMLOLJIKFFBH18CA,坡道平面,1200000,38.34
RPVNMLOLJIKFFBH38CA,坡道平面,1200000,38.34
RPSPMLNLJIKFFBH18CA,坡道平面,0,
RPUOMLOLJIKFFBH38CA,坡道平面,0,
RPUQMLQLJIKFFBH78CA,坡道平面,1000000,22.31
SPUQMLQLJIKFFBH88CA,坡道平面,1000000,18.32
RPXQMLQLJIKFFBH09CA,坡道平面,1100000,18.32
RPPRMLQLJIKFFBH38CA,坡道平面,1100000,22.31
RPQRMLQLJIKFFBH48CA,坡道平面,0,22.31
RPQRMLQLJIKFFBH48CA,坡道平面,0,22.31
RPRRMLQLJIKFFBH58CA,坡道平面,900000,22.31
RPTPMLSKJIKFFBH68CA,坡道平面,1450000,35.28
RPTPMLSKJIKFFBH68CA,坡道平面,1450000,35.28
RPSOMLTKJIKFFBH58CA,坡道平面,620000,
RPUNMLQJKIKFFBH38CA,坡道平面,0,
RPRNMLSJKIKFFCH38CA,坡道平面,0,28.36
RPTNMLTKJIKFFCH68CA,坡道平面,1050000,28.26
RPRNMLQKJIKFFCH18CA,坡道平面,0,
RPQNMLRKJIKFFCH18CA,坡道平面,1200000,24.80
RPSNMLRKJIKFFCH38CA,坡道平面,1200000,24.80
RPUNMLRKJIKFFCH58CA,坡道平面,1200000,24.80
RPUNMLRKJIKFFCH58CA,坡道平面,1200000,24.80
RPSPMLTJKIKFFBH68CA,坡道平面,0,31.38
RPRNMLQJKIKFFBH08CA,坡道平面,0,
RPOOMLNJKIKFFBH57CA,坡道平面,0,38.16
RPTPMLLJKIKFFBH97CA,坡道平面,0,30.77
RPVPMLTKJIKFFBH98CA,坡道平面,1584000,36.10
RPWPMLSKJIKFFBH98CA,一樓平面,0,
RPWOMLKLJIKFFBH18CA,坡道平面,800000,14.23
RPSOMLNLJIKFFBH08CA,坡道機械,0,18.15
RPTOMLNLJIKFFBH18CA,坡道機械,0,18.15
RPTOMLNKJIKFFBH08CA,坡道平面,1200000,31.11
RPTOMLNKJIKFFBH08CA,坡道平面,1100000,28.00
RPOPMLNKJIKFFBH67CA,坡道平面,0,
RPOPMLQKJIKFFBH97CA,坡道平面,0,15.52
RPPSMLKKKIKFFAH77CA,坡道平面,0,
RPVQMLNJKIKFFAH38CA,坡道平面,0,
RPVPMLKMJIKFFAH18CA,坡道平面,0,35.97
RPWPMLKMJIKFFAH28CA,坡道平面,0,
RPPQMLKMJIKFFAH67CA,坡道平面,0,13.15
RPOOMLKMJIKFFAH37CA,坡道平面,0,31.61
RPPOMLKMJIKFFAH47CA,坡道平面,0,35.97
RPWSMLPLJIKFFAH98CA,坡道平面,0,
RPWNMLQLJIKFFAH58CA,坡道平面,0,30.07
RPRQMLPLJIKFFAH28CA,坡道平面,0,
RPVQMLPLJIKFFAH68CA,坡道平面,0,
RPXRMLNLJIKFFAH78CA,坡道平面,0,
RPVPMLNKJIKFFAH28CA,坡道平面,0,
RPVPMLNKJIKFFAH28CA,坡道平面,0,
RPPOMLNKJIKFFAH57CA,坡道平面,0,
RPWNMLQKJIKFFEH98DA,坡道平面,0,
RPQQMLKMKIKFFAH08EA,坡道平面,1600000,27.09
RPRQMLKMKIKFFAH18EA,坡道平面,800000,13.55
RPSQMLKMKIKFFAH28EA,坡道平面,1550000,27.09
RPSQMLKMKIKFFAH28EA,坡道平面,1550000,27.09
RPTQMLKMKIKFFAH38EA,坡道平面,1500000,27.09
RPUQMLKMKIKFFAH48EA,坡道平面,850000,13.55
RPVQMLKMKIKFFAH58EA,坡道平面,850000,13.55
RPWQMLKMKIKFFAH68EA,坡道平面,850000,13.55
RPXQMLKMKIKFFAH78EA,坡道平面,850000,13.55
RPORMLKMKIKFFAH97EA,坡道平面,850000,13.55
RPPRMLKMKIKFFAH08EA,坡道平面,850000,13.55
RPQRMLKMKIKFFAH18EA,坡道平面,1350000,27.09
RPRRMLKMKIKFFAH28EA,坡道平面,1525000,27.09
RPRRMLKMKIKFFAH28EA,坡道平面,1525000,27.09
RPSRMLKMKIKFFAH38EA,坡道平面,1650000,27.09
RPTRMLKMKIKFFAH48EA,坡道平面,1525000,27.09
RPTRMLKMKIKFFAH48EA,坡道平面,1525000,27.09
RPURMLKMKIKFFAH58EA,坡道平面,1500000,27.09
RPVRMLKMKIKFFAH68EA,坡道平面,1400000,27.09
RPWRMLKMKIKFFAH78EA,坡道平面,1550000,27.09
RPXRMLKMKIKFFAH88EA,坡道平面,830000,13.55
RPXRMLKMKIKFFAH88EA,坡道平面,830000,13.55
RPXRMLKMKIKFFAH88EA,坡道平面,830000,13.55
RPXRMLKMKIKFFAH88EA,坡道平面,830000,13.55
RPXRMLKMKIKFFAH88EA,坡道平面,830000,13.55
RPPSMLKMKIKFFAH18EA,坡道平面,1550000,27.09
RPTOMLSKJIKFFAH58DA,坡道平面,0,
RPTOMLSKJIKFFAH58DA,坡道平面,0,
RPTOMLSKJIKFFAH58DA,坡道平面,0,
RPUPMLQKJIKFFAH58DA,坡道平面,0,
RPUPMLQKJIKFFAH58DA,坡道平面,0,
RPXQMLQKJIKFFAH98DA,坡道機械,0,
RPQOMLQLJIKFFGH68CA,坡道平面,0,
RPPQMLLKKIKFFGH28CA,坡道平面,0,
RPTNMLKMJIKFFEH18CA,坡道平面,0,
RPTNMLNKJIKFFFH38CA,坡道平面,0,30.76
RPRNMLRKJIKFFEH48CA,坡道平面,0,39.45
RPROMLNKJIKFFEH18CA,坡道平面,0,
RPXNMLNKJIKFFEH68CA,坡道平面,0,26.53
RPTNMLPLJIKFFEH58CA,坡道平面,0,
RPXNMLPLJIKFFEH98CA,坡道平面,0,
RPOOMLPLJIKFFEH18CA,坡道平面,0,
RPOOMLPLJIKFFEH18CA,坡道平面,0,
RPQNMLOLJIKFFDH08CA,坡道平面,0,
RPTQMLTJKIKFFDH09CA,坡道平面,1100000,34.25
RPUQMLTJKIKFFDH56CA,坡道平面,1100000,34.25
RPVQMLTJKIKFFDH66CA,坡道平面,1100000,34.25
RPWQMLTJKIKFFDH76CA,坡道平面,1000000,34.25
RPSPMLRKJIKFFDH68CA,坡道平面,0,43.68
